poi_id,name,lon,lat,zone_id,facility_type,capacity_level
CEN_LOG_005702,Census logistics 56403367,140.468750,37.637500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005703,Census logistics 56403388,140.481250,37.654167,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005704,Census logistics 56406427,140.593750,37.854167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005705,Census logistics 56403776,140.956250,37.645833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005706,Census logistics 56403777,140.968750,37.645833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005707,Census logistics 56404378,140.481250,37.729167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005708,Census logistics 56404394,140.431250,37.745833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005709,Census logistics 56404396,140.456250,37.745833,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005710,Census logistics 56407620,140.756250,37.937500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005711,Census logistics 56404402,140.531250,37.670833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005712,Census logistics 56405348,140.481250,37.787500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005713,Census logistics 56405369,140.493750,37.804167,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005714,Census logistics 57401781,140.893750,38.154167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005715,Census logistics 57402036,140.081250,38.195833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005716,Census logistics 57403771,140.893750,38.312500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005717,Census logistics 57403773,140.918750,38.312500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005718,Census logistics 57404159,140.243750,38.379167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005719,Census logistics 57404169,140.243750,38.387500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005720,Census logistics 57404622,140.781250,38.354167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005721,Census logistics 57405209,140.368750,38.420833,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005722,Census logistics 57405288,140.356250,38.487500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005723,Census logistics 57406711,140.893750,38.512500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005724,Census logistics 57406759,140.993750,38.545833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005725,Census logistics 57407229,140.368750,38.604167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005726,Census logistics 57407792,140.906250,38.662500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005727,Census logistics 57396484,139.556250,38.570833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005728,Census logistics 58392656,139.831250,38.879167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005729,Census logistics 58392657,139.843750,38.879167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005730,Census logistics 58393608,139.856250,38.920833,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005731,Census logistics 58396762,139.906250,39.220833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005732,Census logistics 58397704,139.931250,39.254167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005733,Census logistics 58401199,140.243750,38.829167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005734,Census logistics 57400008,140.106250,38.004167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005735,Census logistics 57400014,140.056250,38.012500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005736,Census logistics 58407402,140.531250,39.254167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005737,Census logistics 58407403,140.543750,39.254167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005738,Census logistics 58407463,140.543750,39.304167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005739,Census logistics 57400556,140.706250,38.045833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005740,Census logistics 57400558,140.731250,38.045833,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005741,Census logistics 57400648,140.856250,38.037500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005742,Census logistics 57400780,140.881250,38.070833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005743,Census logistics 58412018,141.106250,38.845833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005744,Census logistics 58412114,141.181250,38.845833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005745,Census logistics 58415097,141.093750,39.162500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005746,Census logistics 58415191,141.143750,39.162500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005747,Census logistics 59401118,140.231250,39.429167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005748,Census logistics 58416095,141.068750,39.245833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005749,Census logistics 59401319,140.493750,39.429167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005750,Census logistics 58417028,141.106250,39.270833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005751,Census logistics 58417029,141.118750,39.270833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005752,Census logistics 59401325,140.443750,39.437500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005753,Census logistics 59402245,140.318750,39.537500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005754,Census logistics 59404727,140.968750,39.687500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005755,Census logistics 59407028,140.106250,39.937500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005756,Census logistics 59410098,141.106250,39.412500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005757,Census logistics 59396668,139.856250,39.887500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005758,Census logistics 57415128,141.231250,38.437500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005759,Census logistics 59397752,139.906250,39.962500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005760,Census logistics 57416015,141.068750,38.512500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005761,Census logistics 59414046,141.081250,39.704167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005762,Census logistics 59414143,141.168750,39.704167,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005763,Census logistics 60406462,140.531250,40.554167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005764,Census logistics 60406481,140.518750,40.570833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005765,Census logistics 60407375,140.443750,40.645833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005766,Census logistics 60407389,140.493750,40.654167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005767,Census logistics 60410345,141.443750,40.037500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005768,Census logistics 60401016,140.081250,40.095833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005769,Census logistics 60402025,140.068750,40.187500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005770,Census logistics 60402622,140.781250,40.187500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005771,Census logistics 60412641,141.768750,40.204167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005772,Census logistics 60413386,141.456250,40.320833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005773,Census logistics 60412662,141.781250,40.220833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005774,Census logistics 60414271,141.268750,40.395833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005775,Census logistics 61401384,140.431250,40.820833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005776,Census logistics 61401578,140.731250,40.812500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005777,Census logistics 61410239,141.368750,40.695833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005778,Census logistics 61410330,141.381250,40.695833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005779,Census logistics 61413254,141.306250,40.962500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005780,Census logistics 60415493,141.543750,40.495833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005781,Census logistics 60416235,141.318750,40.529167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005782,Census logistics 60416440,141.506250,40.537500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005783,Census logistics 62405579,140.743750,41.812500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005784,Census logistics 63401416,140.581250,42.095833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005785,Census logistics 63401438,140.606250,42.112500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005786,Census logistics 62405681,140.768750,41.820833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005787,Census logistics 62406630,140.756250,41.862500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005788,Census logistics 63405781,140.893750,42.487500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005789,Census logistics 63415144,141.181250,42.454167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005790,Census logistics 63416235,141.318750,42.529167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005791,Census logistics 63416256,141.331250,42.545833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005792,Census logistics 63417431,141.518750,42.612500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005793,Census logistics 63421693,142.793750,42.162500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005794,Census logistics 64412433,141.543750,42.862500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005795,Census logistics 64413275,141.318750,42.979167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005796,Census logistics 64413364,141.431250,42.970833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005797,Census logistics 64414251,141.268750,43.045833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005798,Census logistics 64414256,141.331250,43.045833,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005799,Census logistics 64414266,141.331250,43.054167,MFS67,LOGISTICS_HUB,high
CEN_LOG_005800,Census logistics 64414349,141.493750,43.037500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005801,Census logistics 64414364,141.431250,43.054167,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005802,Census logistics 64414662,141.781250,43.054167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005803,Census logistics 64415232,141.281250,43.112500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005804,Census logistics 64415236,141.331250,43.112500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005805,Census logistics 57417077,141.093750,38.645833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005806,Census logistics 64415238,141.356250,43.112500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005807,Census logistics 64415359,141.493750,43.129167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005808,Census logistics 64415440,141.506250,43.120833,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005809,Census logistics 64416653,141.793750,43.212500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005810,Census logistics 64417592,141.656250,43.329167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005811,Census logistics 65412775,141.943750,43.562500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005812,Census logistics 65412784,141.931250,43.570833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005813,Census logistics 64432194,143.181250,42.912500,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005814,Census logistics 64433115,143.193750,42.929167,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005815,Census logistics 64433123,143.168750,42.937500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005816,Census logistics 64435447,143.593750,43.120833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005817,Census logistics 65424349,142.493750,43.704167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005818,Census logistics 65425385,142.443750,43.820833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005819,Census logistics 65433178,143.231250,43.645833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005820,Census logistics 64444301,144.393750,43.004167,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005821,Census logistics 65435762,143.906250,43.804167,MFS67,LOGISTICS_HUB,low
CEN_LOG_005822,Census logistics 65436703,143.918750,43.837500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005823,Census logistics 65436704,143.931250,43.837500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005824,Census logistics 66423343,142.418750,44.287500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005825,Census logistics 65446194,144.181250,43.912500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005826,Census logistics 66430611,143.768750,44.012500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005827,Census logistics 66430621,143.768750,44.020833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005828,Census logistics 53362106,136.206250,35.504167,MFS71,LOGISTICS_HUB,low
CEN_LOG_005829,Census logistics 53362502,136.656250,35.504167,MFS71,LOGISTICS_HUB,low
CEN_LOG_005830,Census logistics 67423426,142.581250,44.937500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005831,Census logistics 53363095,136.068750,35.662500,MFS68,LOGISTICS_HUB,low
CEN_LOG_005832,Census logistics 53361735,136.943750,35.445833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_005833,Census logistics 53361756,136.956250,35.462500,MFS71,LOGISTICS_HUB,low
CEN_LOG_005834,Census logistics 53365729,136.993750,35.770833,MFS71,LOGISTICS_HUB,low
CEN_LOG_005835,Census logistics 53366161,136.143750,35.887500,MFS68,LOGISTICS_HUB,low
CEN_LOG_005836,Census logistics 53366164,136.181250,35.887500,MFS68,LOGISTICS_HUB,medium
CEN_LOG_005837,Census logistics 53371650,137.756250,35.462500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005838,Census logistics 53372039,137.118750,35.529167,MFS71,LOGISTICS_HUB,low
CEN_LOG_005839,Census logistics 53372479,137.618750,35.562500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005840,Census logistics 53372497,137.593750,35.579167,MFS69,LOGISTICS_HUB,low
CEN_LOG_005841,Census logistics 53372793,137.918750,35.579167,MFS69,LOGISTICS_HUB,low
CEN_LOG_005842,Census logistics 57417291,141.268750,38.662500,MFS67,LOGISTICS_HUB,low
CEN_LOG_005843,Census logistics 53374794,137.931250,35.745833,MFS69,LOGISTICS_HUB,medium
CEN_LOG_005844,Census logistics 58390668,139.856250,38.720833,MFS67,LOGISTICS_HUB,low
CEN_LOG_005845,Census logistics 53377665,137.818750,35.970833,MFS69,LOGISTICS_HUB,low
CEN_LOG_005846,Census logistics 53381317,138.468750,35.429167,MFS69,LOGISTICS_HUB,low
CEN_LOG_005847,Census logistics 53381589,138.743750,35.487500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005848,Census logistics 53381599,138.743750,35.495833,MFS69,LOGISTICS_HUB,low
CEN_LOG_005849,Census logistics 53381694,138.806250,35.495833,MFS69,LOGISTICS_HUB,medium
CEN_LOG_005850,Census logistics 53382378,138.481250,35.562500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005851,Census logistics 53382492,138.531250,35.579167,MFS69,LOGISTICS_HUB,low
CEN_LOG_005852,Census logistics 53382774,138.931250,35.562500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005853,Census logistics 53382783,138.918750,35.570833,MFS69,LOGISTICS_HUB,low
CEN_LOG_005854,Census logistics 53383379,138.493750,35.645833,MFS69,LOGISTICS_HUB,low
CEN_LOG_005855,Census logistics 53383385,138.443750,35.654167,MFS69,LOGISTICS_HUB,low
CEN_LOG_005856,Census logistics 53383396,138.456250,35.662500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005857,Census logistics 53383417,138.593750,35.595833,MFS69,LOGISTICS_HUB,low
CEN_LOG_005858,Census logistics 53383421,138.518750,35.604167,MFS69,LOGISTICS_HUB,low
CEN_LOG_005859,Census logistics 53383473,138.543750,35.645833,MFS69,LOGISTICS_HUB,medium
CEN_LOG_005860,Census logistics 53383482,138.531250,35.654167,MFS69,LOGISTICS_HUB,medium
CEN_LOG_005861,Census logistics 53383493,138.543750,35.662500,MFS69,LOGISTICS_HUB,medium
CEN_LOG_005862,Census logistics 53383594,138.681250,35.662500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005863,Census logistics 58390676,139.831250,38.729167,MFS67,LOGISTICS_HUB,medium
CEN_LOG_005864,Census logistics 53383732,138.906250,35.612500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005865,Census logistics 53384431,138.518750,35.695833,MFS69,LOGISTICS_HUB,low
CEN_LOG_005866,Census logistics 53384504,138.681250,35.670833,MFS69,LOGISTICS_HUB,low
CEN_LOG_005867,Census logistics 53384527,138.718750,35.687500,MFS69,LOGISTICS_HUB,low
CEN_LOG_005868,Census logistics 53385299,138.368750,35.829167,MFS69,LOGISTICS_HUB,low
CEN_LOG_005869,Census logistics 53370129,137.243750,35.354167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_005870,Census logistics 53370149,137.243750,35.370833,MFS71,LOGISTICS_HUB,low
CEN_LOG_005871,Census logistics 53371375,137.443750,35.479167,MFS71,LOGISTICS_HUB,low
CEN_LOG_005872,Census logistics 53390259,139.368750,35.379167,MFS22,LOGISTICS_HUB,medium
CEN_LOG_005873,Census logistics 53390265,139.318750,35.387500,MFS25,LOGISTICS_HUB,low
CEN_LOG_005874,Census logistics 53390273,139.293750,35.395833,MFS25,LOGISTICS_HUB,medium
CEN_LOG_005875,Census logistics 53390111,139.143750,35.345833,MFS24,LOGISTICS_HUB,medium
CEN_LOG_005876,Census logistics 53390326,139.456250,35.354167,MFS20,LOGISTICS_HUB,medium
CEN_LOG_005877,Census logistics 53390227,139.343750,35.354167,MFS22,LOGISTICS_HUB,medium
CEN_LOG_005878,Census logistics 53390252,139.281250,35.379167,MFS25,LOGISTICS_HUB,medium
CEN_LOG_005879,Census logistics 53390328,139.481250,35.354167,MFS20,LOGISTICS_HUB,low
CEN_LOG_005880,Census logistics 53392235,139.318750,35.529167,MFS18,LOGISTICS_HUB,medium
CEN_LOG_005881,Census logistics 53392251,139.268750,35.545833,MFS18,LOGISTICS_HUB,low
CEN_LOG_005882,Census logistics 53392329,139.493750,35.520833,MFS17,LOGISTICS_HUB,medium
CEN_LOG_005883,Census logistics 53392334,139.431250,35.529167,MFS18,LOGISTICS_HUB,high
CEN_LOG_005884,Census logistics 53392355,139.443750,35.545833,MFS18,LOGISTICS_HUB,high
CEN_LOG_005885,Census logistics 53390331,139.393750,35.362500,MFS21,LOGISTICS_HUB,medium
CEN_LOG_005886,Census logistics 53392446,139.581250,35.537500,MFS14,LOGISTICS_HUB,medium
CEN_LOG_005887,Census logistics 53392453,139.543750,35.545833,MFS17,LOGISTICS_HUB,medium
CEN_LOG_005888,Census logistics 53392458,139.606250,35.545833,MFS14,LOGISTICS_HUB,medium
CEN_LOG_005889,Census logistics 53392462,139.531250,35.554167,MFS17,LOGISTICS_HUB,low
CEN_LOG_005890,Census logistics 53392572,139.656250,35.562500,MFS14,LOGISTICS_HUB,high
CEN_LOG_005891,Census logistics 53392577,139.718750,35.562500,MFS02,LOGISTICS_HUB,high
CEN_LOG_005892,Census logistics 53392595,139.693750,35.579167,MFS02,LOGISTICS_HUB,medium
CEN_LOG_005893,Census logistics 53392598,139.731250,35.579167,MFS02,LOGISTICS_HUB,high
CEN_LOG_005894,Census logistics 53392662,139.781250,35.554167,MFS02,LOGISTICS_HUB,medium
CEN_LOG_005895,Census logistics 53393229,139.368750,35.604167,MFS09,LOGISTICS_HUB,medium
CEN_LOG_005896,Census logistics 53393239,139.368750,35.612500,MFS09,LOGISTICS_HUB,medium
CEN_LOG_005897,Census logistics 53390335,139.443750,35.362500,MFS20,LOGISTICS_HUB,medium
CEN_LOG_005898,Census logistics 53393318,139.481250,35.595833,MFS17,LOGISTICS_HUB,low
CEN_LOG_005899,Census logistics 53390339,139.493750,35.362500,MFS13,LOGISTICS_HUB,medium
CEN_LOG_005900,Census logistics 53394371,139.393750,35.729167,MFS09,LOGISTICS_HUB,medium
CEN_LOG_005901,Census logistics 53394499,139.618750,35.745833,MFS07,LOGISTICS_HUB,high
CEN_LOG_005902,Census logistics 53394501,139.643750,35.670833,MFS03,LOGISTICS_HUB,high
CEN_LOG_005903,Census logistics 53394509,139.743750,35.670833,MFS01,LOGISTICS_HUB,high
CEN_LOG_005904,Census logistics 53394518,139.731250,35.679167,MFS01,LOGISTICS_HUB,high
CEN_LOG_005905,Census logistics 53394519,139.743750,35.679167,MFS01,LOGISTICS_HUB,high
CEN_LOG_005906,Census logistics 53394525,139.693750,35.687500,MFS03,LOGISTICS_HUB,high
CEN_LOG_005907,Census logistics 53394683,139.793750,35.737500,MFS05,LOGISTICS_HUB,high
CEN_LOG_005908,Census logistics 53394686,139.831250,35.737500,MFS04,LOGISTICS_HUB,medium
CEN_LOG_005909,Census logistics 53394693,139.793750,35.745833,MFS05,LOGISTICS_HUB,high
CEN_LOG_005910,Census logistics 53394702,139.906250,35.670833,MFS39,LOGISTICS_HUB,medium
CEN_LOG_005911,Census logistics 53394708,139.981250,35.670833,MFS42,LOGISTICS_HUB,low
CEN_LOG_005912,Census logistics 53394710,139.881250,35.679167,MFS39,LOGISTICS_HUB,medium
CEN_LOG_005913,Census logistics 53395259,139.368750,35.795833,MFS31,LOGISTICS_HUB,medium
CEN_LOG_005914,Census logistics 53395275,139.318750,35.812500,MFS31,LOGISTICS_HUB,low
CEN_LOG_005915,Census logistics 53395383,139.418750,35.820833,MFS29,LOGISTICS_HUB,medium
CEN_LOG_005916,Census logistics 53395390,139.381250,35.829167,MFS31,LOGISTICS_HUB,medium
CEN_LOG_005917,Census logistics 53395392,139.406250,35.829167,MFS31,LOGISTICS_HUB,medium
CEN_LOG_005918,Census logistics 53395398,139.481250,35.829167,MFS29,LOGISTICS_HUB,low
CEN_LOG_005919,Census logistics 53390343,139.418750,35.370833,MFS21,LOGISTICS_HUB,medium
CEN_LOG_005920,Census logistics 53395401,139.518750,35.754167,MFS29,LOGISTICS_HUB,medium
CEN_LOG_005921,Census logistics 53395474,139.556250,35.812500,MFS29,LOGISTICS_HUB,medium
CEN_LOG_005922,Census logistics 53395478,139.606250,35.812500,MFS32,LOGISTICS_HUB,low
CEN_LOG_005923,Census logistics 53395703,139.918750,35.754167,MFS39,LOGISTICS_HUB,low
CEN_LOG_005924,Census logistics 53395716,139.956250,35.762500,MFS39,LOGISTICS_HUB,low
CEN_LOG_005925,Census logistics 53395722,139.906250,35.770833,MFS39,LOGISTICS_HUB,medium
CEN_LOG_005926,Census logistics 53395754,139.931250,35.795833,MFS40,LOGISTICS_HUB,low
CEN_LOG_005927,Census logistics 53395765,139.943750,35.804167,MFS40,LOGISTICS_HUB,medium
CEN_LOG_005928,Census logistics 53396400,139.506250,35.837500,MFS29,LOGISTICS_HUB,medium
CEN_LOG_005929,Census logistics 53390365,139.443750,35.387500,MFS20,LOGISTICS_HUB,medium
CEN_LOG_005930,Census logistics 53396458,139.606250,35.879167,MFS27,LOGISTICS_HUB,medium
CEN_LOG_005931,Census logistics 53396528,139.731250,35.854167,MFS28,LOGISTICS_HUB,medium
CEN_LOG_005932,Census logistics 53390437,139.593750,35.362500,MFS12,LOGISTICS_HUB,low
CEN_LOG_005933,Census logistics 53396630,139.756250,35.862500,MFS28,LOGISTICS_HUB,medium
CEN_LOG_005934,Census logistics 53396668,139.856250,35.887500,MFS32,LOGISTICS_HUB,medium
CEN_LOG_005935,Census logistics 53396675,139.818750,35.895833,MFS30,LOGISTICS_HUB,medium
CEN_LOG_005936,Census logistics 53396691,139.768750,35.912500,MFS30,LOGISTICS_HUB,low
CEN_LOG_005937,Census logistics 53396763,139.918750,35.887500,MFS40,LOGISTICS_HUB,medium
CEN_LOG_005938,Census logistics 53390443,139.543750,35.370833,MFS13,LOGISTICS_HUB,medium
CEN_LOG_005939,Census logistics 53397076,139.081250,35.979167,MFS37,LOGISTICS_HUB,low
CEN_LOG_005940,Census logistics 53390448,139.606250,35.370833,MFS12,LOGISTICS_HUB,low
CEN_LOG_005941,Census logistics 53391358,139.481250,35.462500,MFS13,LOGISTICS_HUB,medium
CEN_LOG_005942,Census logistics 53391370,139.381250,35.479167,MFS25,LOGISTICS_HUB,low
CEN_LOG_005943,Census logistics 53397217,139.343750,35.929167,MFS32,LOGISTICS_HUB,low
CEN_LOG_005944,Census logistics 53391376,139.456250,35.479167,MFS25,LOGISTICS_HUB,medium
CEN_LOG_005945,Census logistics 53391430,139.506250,35.445833,MFS13,LOGISTICS_HUB,medium
CEN_LOG_005946,Census logistics 53391434,139.556250,35.445833,MFS13,LOGISTICS_HUB,medium
CEN_LOG_005947,Census logistics 53397218,139.356250,35.929167,MFS32,LOGISTICS_HUB,low
CEN_LOG_005948,Census logistics 53397320,139.381250,35.937500,MFS32,LOGISTICS_HUB,low
CEN_LOG_005949,Census logistics 53391570,139.631250,35.479167,MFS15,LOGISTICS_HUB,high
CEN_LOG_005950,Census logistics 53397324,139.431250,35.937500,MFS32,LOGISTICS_HUB,medium
CEN_LOG_005951,Census logistics 53391587,139.718750,35.487500,MFS15,LOGISTICS_HUB,medium
CEN_LOG_005952,Census logistics 53397395,139.443750,35.995833,MFS32,LOGISTICS_HUB,low
CEN_LOG_005953,Census logistics 53397418,139.606250,35.929167,MFS27,LOGISTICS_HUB,medium
CEN_LOG_005954,Census logistics 53397454,139.556250,35.962500,MFS33,LOGISTICS_HUB,low
CEN_LOG_005955,Census logistics 53403161,140.143750,35.637500,MFS38,LOGISTICS_HUB,medium
CEN_LOG_005956,Census logistics 53397495,139.568750,35.995833,MFS33,LOGISTICS_HUB,medium
CEN_LOG_005957,Census logistics 53397506,139.706250,35.920833,MFS27,LOGISTICS_HUB,medium
CEN_LOG_005958,Census logistics 53397522,139.656250,35.937500,MFS27,LOGISTICS_HUB,low
CEN_LOG_005959,Census logistics 53397523,139.668750,35.937500,MFS27,LOGISTICS_HUB,medium
CEN_LOG_005960,Census logistics 53397535,139.693750,35.945833,MFS27,LOGISTICS_HUB,medium
CEN_LOG_005961,Census logistics 53397610,139.756250,35.929167,MFS27,LOGISTICS_HUB,low
CEN_LOG_005962,Census logistics 53397613,139.793750,35.929167,MFS30,LOGISTICS_HUB,low
CEN_LOG_005963,Census logistics 53397631,139.768750,35.945833,MFS30,LOGISTICS_HUB,medium
CEN_LOG_005964,Census logistics 53403263,140.293750,35.637500,MFS42,LOGISTICS_HUB,low
CEN_LOG_005965,Census logistics 53397643,139.793750,35.954167,MFS30,LOGISTICS_HUB,low
CEN_LOG_005966,Census logistics 53397644,139.806250,35.954167,MFS30,LOGISTICS_HUB,low
CEN_LOG_005967,Census logistics 53397712,139.906250,35.929167,MFS41,LOGISTICS_HUB,medium
CEN_LOG_005968,Census logistics 53397728,139.981250,35.937500,MFS51,LOGISTICS_HUB,low
CEN_LOG_005969,Census logistics 53403346,140.456250,35.620833,MFS47,LOGISTICS_HUB,low
CEN_LOG_005970,Census logistics 53400014,140.056250,35.345833,MFS44,LOGISTICS_HUB,low
CEN_LOG_005971,Census logistics 53403353,140.418750,35.629167,MFS47,LOGISTICS_HUB,low
CEN_LOG_005972,Census logistics 53400199,140.243750,35.412500,MFS45,LOGISTICS_HUB,low
CEN_LOG_005973,Census logistics 53400295,140.318750,35.412500,MFS46,LOGISTICS_HUB,medium
CEN_LOG_005974,Census logistics 53400178,140.231250,35.395833,MFS45,LOGISTICS_HUB,low
CEN_LOG_005975,Census logistics 53404020,140.006250,35.687500,MFS42,LOGISTICS_HUB,medium
CEN_LOG_005976,Census logistics 53404035,140.068750,35.695833,MFS42,LOGISTICS_HUB,medium
CEN_LOG_005977,Census logistics 53404088,140.106250,35.737500,MFS42,LOGISTICS_HUB,medium
CEN_LOG_005978,Census logistics 53404089,140.118750,35.737500,MFS42,LOGISTICS_HUB,low
